"set_counts.year","set_counts.station","set_counts.lat","set_counts.lon","set_counts.E_it","set_counts.N_it","set_counts.C_it","set_counts.E_it20","set_counts.N_it20","set_counts.C_it20","set_counts.usable"
2007,"2069",51.502,-129.230833,5.019,0,0,1.0078313253012,0,0,"Y"
2007,"2062",51.3335,-129.2315,5.019,0,0,1.00179640718563,0,0,"Y"
2007,"2063",51.333,-129.497833,5.019,0,0,1.00581162324649,0,0,"Y"
2007,"2070",51.499666,-129.535,4.968,1,0.201288244766506,0.999597585513079,0,0,"Y"
2007,"2071",51.5,-129.765,5.019,0,0,1.00985915492958,0,0,"Y"
2007,"2072",51.5,-130.029666,5.019,0,0,1.0038,0,0,"Y"
2007,"2064",51.335,-129.801833,5.019,0,0,1.00179640718563,0,0,"Y"
2007,"2045",50.834833,-129.248333,4.968,0,0,1.00566801619433,0,0,"Y"
2007,"2050",51.000166,-129.514666,5.019,0,0,1.01189516129032,0,0,"Y"
2007,"2056",51.165166,-129.5515,5.019,0,0,0.999800796812749,0,0,"Y"
2007,"2121",52.666833,-129.746833,4.968,0,0,1.01803278688525,0,0,"Y"
2007,"2116",52.512166,-129.7665,5.019,0,0,1.02219959266802,0,0,"Y"
2007,"2115",52.4865,-129.533333,4.968,1,0.201288244766506,1.0159509202454,0,0,"Y"
2007,"2104",52.155333,-130.049833,4.968,0,0,1.00770791075051,0,0,"Y"
2007,"2105",52.1795,-130.316833,4.868,0,0,0.987423935091278,0,0,"Y"
2007,"2097",52.013166,-130.316666,4.968,0,0,1.0159509202454,0,0,"Y"
2007,"2096",51.9895,-130.049833,4.968,0,0,1.01387755102041,0,0,"Y"
2007,"2095",51.983166,-129.783166,4.868,0,0,0.989430894308943,0,0,"Y"
2007,"2094",52.0125,-129.500333,4.968,0,0,1.0159509202454,0,0,"Y"
2007,"2089",51.8225,-129.783333,4.968,0,0,1.00770791075051,0,0,"Y"
2007,"2093",51.8205,-130.866666,4.918,0,0,0.993535353535353,0,0,"Y"
2007,"2092",51.824166,-130.5835,4.868,0,0,1.01205821205821,0,0,"Y"
2007,"2098",51.987,-130.583,5.019,0,0,1.01393939393939,0,0,"Y"
2007,"2099",52.0105,-130.866333,4.968,0,0,1.13424657534247,0,0,"Y"
2007,"2091",51.8335,-130.341666,4.868,0,0,0.997540983606558,0,0,"Y"
2007,"2088",51.6755,-130.3165,4.868,0,0,1.00371134020619,0,0,"Y"
2007,"2087",51.657333,-130.049666,4.918,0,0,1.02033195020747,0,0,"Y"
2007,"2090",51.821666,-130.050166,4.968,0,0,1.00975609756098,0,0,"Y"
2007,"2128",52.987666,-130.033666,4.918,0,0,0.997565922920893,0,0,"Y"
2007,"2127",52.999833,-129.734666,4.868,0,0,0.985425101214575,0,0,"Y"
2007,"2148",53.6765,-130.8665,4.968,0,0,0.989641434262948,0,0,"Y"
2007,"2150",53.821833,-130.866833,4.968,0,0,1.01387755102041,0,0,"Y"
2007,"2147",53.680833,-130.579666,4.968,0,0,1.03070539419087,0,0,"Y"
2007,"2145",53.499833,-130.849166,4.968,0,0,1.01803278688525,0,0,"Y"
2007,"2136",53.011333,-130.583666,4.918,0,0,1.02245322245322,0,0,"Y"
2007,"2133",52.844666,-130.583333,4.968,0,0,1.01181262729124,0,0,"Y"
2007,"2134",52.842833,-130.866833,4.868,0,0,0.981451612903226,0,0,"Y"
2007,"2132",52.655666,-131.132666,4.968,0,0,1.00161290322581,0,0,"Y"
2007,"2131",52.677833,-130.866833,4.918,0,0,0.997565922920893,0,0,"Y"
2007,"2129",52.489666,-131.133166,4.968,8,1.61030595813205,0.999597585513079,1,1.00040257648953,"Y"
2007,"2130",52.5,-131.3965,4.968,2,0.402576489533011,1.01803278688525,1,0.982286634460548,"Y"
2007,"2120",52.509666,-130.8665,4.968,0,0,1.00363636363636,0,0,"Y"
2007,"2119",52.5115,-130.583333,4.868,0,0,0.971656686626747,0,0,"Y"
2007,"2124",52.678,-130.583333,4.868,0,0,0.979476861167002,0,0,"Y"
2007,"2123",52.678666,-130.3165,4.968,0,0,0.995591182364729,0,0,"Y"
2007,"2122",52.655,-130.033166,4.968,0,0,1.00363636363636,0,0,"Y"
2007,"2125",52.8205,-130.033166,4.968,0,0,1.01181262729124,0,0,"Y"
2007,"2126",52.844833,-130.316666,4.968,0,0,1.00363636363636,0,0,"Y"
2007,"2152",54.138166,-130.5835,4.968,7,1.40901771336554,0.997590361445783,1,1.0024154589372,"Y"
2007,"2158",54.320666,-130.583,4.968,7,1.40901771336554,1.00770791075051,0,0,"Y"
2007,"2169",54.488333,-130.583333,4.968,0,0,1.02012320328542,0,0,"Y"
2007,"2154",54.168333,-132.303833,4.968,0,0,0.991616766467066,0,0,"Y"
2007,"2163",54.333333,-132.282833,4.968,0,0,1.00566801619433,0,0,"Y"
2007,"2164",54.334333,-132.564166,4.968,0,0,1.00566801619433,0,0,"Y"
2007,"2155",54.166666,-132.550333,4.968,0,0,0.997590361445783,0,0,"Y"
2007,"2157",54.155166,-133.4335,4.968,0,0,1.01387755102041,0,0,"Y"
2007,"2167",54.323,-133.433,4.968,0,0,1.02012320328542,0,0,"Y"
2007,"2168",54.343833,-133.716833,4.968,0,0,0.995591182364729,0,0,"Y"
2007,"2151",54.01,-133.416333,5.019,8,1.59394301653716,1.01599190283401,2,1.96851962542339,"Y"
2007,"2149",53.681833,-133.1165,4.968,0,0,1.02012320328542,0,0,"Y"
2007,"2146",53.5125,-133.100333,4.968,0,0,1.01803278688525,0,0,"Y"
2007,"2144",53.345,-133.100333,5.019,0,0,1.01805273833671,0,0,"Y"
2007,"2143",53.340666,-132.817333,5.019,0,0,1.01599190283401,0,0,"Y"
2007,"2156",54.152833,-133.1505,4.968,19,3.82447665056361,0.989641434262948,3,3.03140096618358,"Y"
2007,"2166",54.333,-133.188,4.968,0,0,1.01803278688525,0,0,"Y"
2007,"2165",54.333166,-132.888,4.968,0,0,0.999597585513079,0,0,"Y"
2007,"2153",54.167,-131.9815,5.019,0,0,1.0078313253012,0,0,"Y"
2007,"2162",54.3335,-131.9965,5.019,0,0,1.01599190283401,0,0,"Y"
2007,"2161",54.333333,-131.697333,5.019,0,0,1.01599190283401,0,0,"Y"
2007,"2172",54.500166,-131.717166,5.019,0,0,0.997813121272366,0,0,"Y"
2007,"2171",54.5,-131.4545,4.968,0,0,1.00363636363636,0,0,"Y"
2007,"2170",54.489166,-131.151,4.918,0,0,0.981636726546906,0,0,"Y"
2007,"2160",54.334,-131.455333,5.019,0,0,1.01393939393939,0,0,"Y"
2007,"2159",54.333333,-131.1725,5.019,0,0,1.02219959266802,0,0,"Y"
2007,"2141",53.346666,-130.5835,5.019,15,2.98864315600717,1.05663157894737,3,2.83921099820681,"Y"
2007,"2142",53.345666,-130.867333,4.968,1,0.201288244766506,1.01181262729124,0,0,"Y"
2007,"2139",53.1785,-130.866833,4.968,0,0,1.00975609756098,0,0,"Y"
2007,"2138",53.1555,-130.583666,4.968,0,0,1.00975609756098,0,0,"Y"
2007,"2108",52.3455,-129.216833,4.968,0,0,1.0159509202454,0,0,"Y"
2007,"2101",52.154333,-129.2335,4.968,0,0,1.00975609756098,0,0,"Y"
2007,"2100",52.154833,-128.9505,4.968,0,0,1.03716075156576,0,0,"Y"
2007,"2109",52.344333,-129.5,4.968,0,0,1.00770791075051,0,0,"Y"
2007,"2102",52.178333,-129.5005,4.968,0,0,1.00975609756098,0,0,"Y"
2007,"2103",52.177666,-129.766833,4.968,0,0,1.01803278688525,0,0,"Y"
2007,"2110",52.321333,-129.767,4.918,0,0,0.98953722334004,0,0,"Y"
2007,"2111",52.322666,-130.05,4.918,0,0,1.00367346938776,0,0,"Y"
2007,"2117",52.488833,-130.033333,5.019,0,0,1.02219959266802,0,0,"Y"
2007,"2118",52.489833,-130.317166,4.968,0,0,0.997590361445783,0,0,"Y"
2007,"2112",52.345166,-130.316666,5.019,0,0,1.02219959266802,0,0,"Y"
2007,"2106",52.1555,-130.583333,4.918,0,0,0.985571142284569,0,0,"Y"
2007,"2107",52.155166,-130.866666,4.968,0,0,1.00363636363636,0,0,"Y"
2007,"2114",52.321666,-130.866833,5.019,0,0,1.0078313253012,0,0,"Y"
2007,"2113",52.345166,-130.583333,5.019,0,0,1.01189516129032,0,0,"Y"
2007,"2135",52.988333,-130.300166,4.968,0,0,1.00161290322581,0,0,"Y"
2007,"2137",53.156166,-130.3,4.968,0,0,1.01181262729124,0,0,"Y"
2007,"2140",53.344666,-130.300666,5.019,0,0,1.02848360655738,0,0,"Y"
2008,"2003",48.5135,-125.383166,4.968,0,0,1.00770791075051,0,0,"Y"
2008,"2001",48.320666,-125.633,5.019,0,0,1.00179640718563,0,0,"Y"
2008,"2004",48.499666,-125.6125,4.918,0,0,0.985571142284569,0,0,"Y"
2008,"2002",48.333,-125.8555,4.968,0,0,0.985714285714286,0,0,"Y"
2008,"2005",48.501333,-125.862,4.868,0,0,0.981451612903226,0,0,"Y"
2008,"2006",48.499833,-126.110166,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2011",48.6665,-126.147,4.968,0,0,0.9936,0,0,"Y"
2008,"2010",48.6665,-125.904833,5.019,0,0,1.0078313253012,0,0,"Y"
2008,"2009",48.666666,-125.655666,4.918,0,0,0.987550200803213,0,0,"Y"
2008,"2008",48.6665,-125.400833,4.968,1,0.201288244766506,0.985714285714286,0,0,"Y"
2008,"2007",48.6665,-125.133666,4.918,5,1.01667344448963,0.999593495934959,1,1.0004066693778,"Y"
2008,"2012",48.833333,-125.596666,3.478,6,1.72512938470385,1.00230547550432,2,1.99539965497412,"N"
2008,"2013",48.833166,-125.8645,5.019,4,0.796971508268579,1.01189516129032,0,0,"Y"
2008,"2014",48.833166,-126.115333,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2016",48.999833,-126.154,4.968,0,0,1.00770791075051,0,0,"Y"
2008,"2019",49.166833,-126.348833,4.968,0,0,1.00161290322581,0,0,"Y"
2008,"2023",49.333166,-126.367333,4.968,0,0,0.999597585513079,0,0,"Y"
2008,"2024",49.3335,-126.616833,5.019,3,0.597728631201434,1.01805273833671,0,0,"Y"
2008,"2020",49.166666,-126.647833,4.968,0,0,0.997590361445783,0,0,"Y"
2008,"2017",48.999666,-126.371,5.019,0,0,1.0078313253012,0,0,"Y"
2008,"2018",48.999833,-126.615,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2015",48.834,-126.393666,4.968,0,0,0.999597585513079,0,0,"Y"
2008,"2021",49.156166,-126.883,5.019,0,0,1.01599190283401,0,0,"Y"
2008,"2026",49.323833,-127.149666,4.968,0,0,0.989641434262948,0,0,"Y"
2008,"2025",49.3335,-126.902,4.918,0,0,0.985571142284569,0,0,"Y"
2008,"2027",49.486166,-126.633333,4.918,0,0,0.997565922920893,0,0,"Y"
2008,"2028",49.499833,-126.867333,4.918,0,0,0.98953722334004,0,0,"Y"
2008,"2029",49.5,-127.133833,5.019,0,0,1.0038,0,0,"Y"
2008,"2030",49.6665,-127.166666,5.069,0,0,1.02197580645161,0,0,"Y"
2008,"2031",49.666666,-127.383333,4.968,0,0,1.0592750533049,0,0,"Y"
2008,"2032",49.8335,-127.381166,5.019,0,0,1.01393939393939,0,0,"Y"
2008,"2033",49.833333,-127.643166,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2034",50,-127.683,4.968,3,0.603864734299517,0.997590361445783,0,0,"Y"
2008,"2035",50.3455,-128.183333,4.968,0,0,1.01803278688525,0,0,"Y"
2008,"2037",50.499833,-128.4325,4.918,0,0,1.0077868852459,0,0,"Y"
2008,"2039",50.666833,-128.748166,4.968,0,0,0.997590361445783,0,0,"Y"
2008,"2038",50.6665,-128.486666,4.968,6,1.20772946859903,1.00363636363636,2,1.99275362318841,"Y"
2008,"2040",50.844,-128.467,4.968,0,0,1.00566801619433,0,0,"Y"
2008,"2047",51,-128.7105,4.968,0,0,1.00161290322581,0,0,"Y"
2008,"2052",51.166833,-128.4805,4.968,0,0,1.00975609756098,0,0,"Y"
2008,"2046",51.000166,-128.451,4.968,0,0,1.00566801619433,0,0,"Y"
2008,"2048",50.999666,-128.984166,4.918,0,0,1.00162932790224,0,0,"Y"
2008,"2044",50.833,-128.981833,5.019,1,0.199242877067145,1.01393939393939,0,0,"Y"
2008,"2045",50.833166,-129.249166,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2049",50.999833,-129.2845,4.968,0,0,0.995591182364729,0,0,"Y"
2008,"2054",51.1665,-129.0185,4.968,0,0,0.985714285714286,0,0,"Y"
2008,"2053",51.167,-128.751,5.019,0,0,1.01805273833671,0,0,"Y"
2008,"2060",51.333166,-128.699166,4.968,0,0,1.01803278688525,0,0,"Y"
2008,"2061",51.333333,-128.9655,5.019,0,0,1.0078313253012,0,0,"Y"
2008,"2062",51.333166,-129.267333,4.968,0,0,0.995591182364729,0,0,"Y"
2008,"2055",51.178833,-129.266833,4.968,0,0,1.00770791075051,0,0,"Y"
2008,"2056",51.177833,-129.5335,5.019,0,0,1.0038,0,0,"Y"
2008,"2050",51.011333,-129.533166,5.019,0,0,1.0038,0,0,"Y"
2008,"2076",51.654166,-129.516666,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2077",51.677166,-129.785,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2072",51.4925,-130.049333,4.968,0,0,1.00566801619433,0,0,"Y"
2008,"2067",51.5,-128.7365,4.968,0,0,1.00975609756098,0,0,"Y"
2008,"2066",51.510166,-128.450166,5.019,0,0,1.0038,0,0,"Y"
2008,"2059",51.343166,-128.449666,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2065",51.511833,-128.183333,5.019,7,1.39470013947001,1.01189516129032,2,1.97648934050608,"Y"
2008,"2058",51.3445,-128.183333,4.968,0,0,0.991616766467066,0,0,"Y"
2008,"2057",51.3245,-127.9165,5.019,0,0,1.0078313253012,0,0,"Y"
2008,"2043",51.175333,-127.933333,5.019,0,0,1.01189516129032,0,0,"Y"
2008,"2051",51.166666,-128.183166,5.019,0,0,1.0078313253012,0,0,"Y"
2008,"2042",51.011333,-128.2165,4.968,4,0.805152979066023,0.995591182364729,0,0,"Y"
2008,"2041",50.990166,-127.949666,5.019,0,0,1.01599190283401,0,0,"Y"
2008,"2063",51.320333,-129.517166,4.968,0,0,0.995591182364729,0,0,"Y"
2008,"2070",51.511166,-129.517166,5.019,0,0,1.01805273833671,0,0,"Y"
2008,"2071",51.511166,-129.783666,5.019,0,0,1.01189516129032,0,0,"Y"
2008,"2064",51.343666,-129.7835,4.968,0,0,0.9936,0,0,"Y"
2008,"2069",51.5,-129.286666,4.968,0,0,0.999597585513079,0,0,"Y"
2008,"2068",51.499833,-129.002833,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2074",51.653666,-128.983833,4.968,0,0,0.997590361445783,0,0,"Y"
2008,"2075",51.678333,-129.267,5.019,0,0,1.02012195121951,0,0,"Y"
2008,"2082",51.823833,-129.517166,4.968,0,0,1.00770791075051,0,0,"Y"
2008,"2085",51.9895,-129.233333,5.019,0,0,0.999800796812749,0,0,"Y"
2008,"2081",51.8445,-129.2345,4.968,0,0,0.995591182364729,0,0,"Y"
2008,"2078",51.822833,-128.433333,4.918,0,0,0.993535353535353,0,0,"Y"
2008,"2073",51.6565,-128.4335,4.968,0,0,0.9936,0,0,"Y"
2008,"2079",51.8445,-128.7005,4.968,0,0,0.9936,0,0,"Y"
2008,"2080",51.817,-128.966666,4.968,3,0.603864734299517,1.00363636363636,0,0,"Y"
2008,"2084",51.989,-128.967,4.968,0,0,0.997590361445783,0,0,"Y"
2008,"2083",51.988,-128.700166,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2086",52.1555,-128.683333,4.968,0,0,0.9936,0,0,"Y"
2008,"2091",51.844666,-130.316333,5.019,0,0,1.05220125786164,0,0,"Y"
2008,"2090",51.843833,-130.05,5.019,0,0,1.01599190283401,0,0,"Y"
2008,"2087",51.677,-130.049833,5.019,0,0,1.02848360655738,0,0,"Y"
2008,"2088",51.656666,-130.316666,5.069,0,0,1.03448979591837,0,0,"Y"
2008,"2098",52.0095,-130.583166,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2092",51.845666,-130.583333,5.019,0,0,1.01189516129032,0,0,"Y"
2008,"2093",51.843333,-130.866833,5.019,0,0,1.02428571428571,0,0,"Y"
2008,"2099",51.988166,-130.866666,5.019,0,0,1.01393939393939,0,0,"Y"
2008,"2105",52.180666,-130.316666,5.019,0,0,1.02012195121951,0,0,"Y"
2008,"2104",52.180166,-130.05,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2096",52.013333,-130.05,5.019,0,0,1.0038,0,0,"Y"
2008,"2097",51.989833,-130.316666,5.019,0,0,1.00985915492958,0,0,"Y"
2008,"2103",52.177833,-129.766666,5.019,0,0,1.02219959266802,0,0,"Y"
2008,"2095",52.0145,-129.7835,5.019,0,0,1.01599190283401,0,0,"Y"
2008,"2089",51.846166,-129.783333,5.019,0,0,0.997813121272366,0,0,"Y"
2008,"2094",51.987833,-129.5,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2106",52.178666,-130.583333,5.019,0,0,1.00985915492958,0,0,"Y"
2008,"2107",52.177333,-130.866666,5.019,0,0,1.0038,0,0,"Y"
2008,"2114",52.32,-130.866666,4.968,0,0,1.00975609756098,0,0,"Y"
2008,"2126",52.844833,-130.316666,5.019,0,0,1.01189516129032,0,0,"Y"
2008,"2125",52.846833,-130.033333,4.918,0,0,1.00572597137014,0,0,"Y"
2008,"2128",53.012,-130.033166,5.019,0,0,1.00985915492958,0,0,"Y"
2008,"2127",53.0115,-129.749833,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2143",53.346833,-132.8165,5.019,0,0,1.02012195121951,0,0,"Y"
2008,"2144",53.323333,-133.099833,4.968,0,0,1.01387755102041,0,0,"Y"
2008,"2146",53.488166,-133.1,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2149",53.679333,-133.1165,4.416,0,0,1.01284403669725,0,0,"N"
2008,"2164",54.3205,-132.583333,5.019,0,0,1.01189516129032,0,0,"Y"
2008,"2163",54.344166,-132.3,4.918,0,0,1.01611570247934,0,0,"Y"
2008,"2154",54.178,-132.2835,5.019,0,0,1.02012195121951,0,0,"Y"
2008,"2155",54.156833,-132.566833,5.069,0,0,1.01177644710579,0,0,"Y"
2008,"2156",54.1555,-133.15,5.069,8,1.57822055632275,1.00376237623762,0,0,"Y"
2008,"2166",54.324833,-133.149666,5.019,0,0,1.02428571428571,0,0,"Y"
2008,"2165",54.345333,-132.866666,4.968,0,0,1.01387755102041,0,0,"Y"
2008,"2151",53.988333,-133.416666,4.918,9,1.83001220008133,1.00985626283368,0,0,"Y"
2008,"2157",54.155166,-133.433333,5.019,0,0,1.02848360655738,0,0,"Y"
2008,"2167",54.321166,-133.433166,5.019,0,0,1.01393939393939,0,0,"Y"
2008,"2168",54.3435,-133.717166,4.968,0,0,0.997590361445783,0,0,"Y"
2008,"2153",54.154166,-132,4.968,0,0,1.00975609756098,0,0,"Y"
2008,"2162",54.324,-132.016833,4.968,0,0,1.00161290322581,0,0,"Y"
2008,"2161",54.3215,-131.716666,4.968,0,0,1.00161290322581,0,0,"Y"
2008,"2172",54.489,-131.7335,4.968,0,0,1.02857142857143,0,0,"Y"
2008,"2169",54.511,-130.583166,4.968,1,0.201288244766506,1.00770791075051,0,0,"Y"
2008,"2158",54.346166,-130.583333,4.968,4,0.805152979066023,1.00161290322581,0,0,"Y"
2008,"2152",54.1555,-130.583166,4.968,1,0.201288244766506,1.01181262729124,0,0,"Y"
2008,"2100",52.178666,-128.95,5.019,0,0,1.01599190283401,0,0,"Y"
2008,"2101",52.177833,-129.233,4.968,0,0,1.0159509202454,0,0,"Y"
2008,"2102",52.177666,-129.5,5.019,0,0,1.0038,0,0,"Y"
2008,"2108",52.321333,-129.216666,4.918,0,0,0.993535353535353,0,0,"Y"
2008,"2115",52.511,-129.5335,5.019,1,0.199242877067145,1.00581162324649,0,0,"Y"
2008,"2116",52.510333,-129.766833,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2110",52.345833,-129.766666,4.968,0,0,1.01387755102041,0,0,"Y"
2008,"2109",52.345666,-129.500166,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2121",52.677,-129.766666,4.918,0,0,0.997565922920893,0,0,"Y"
2008,"2122",52.6775,-130.033333,4.968,0,0,1.00770791075051,0,0,"Y"
2008,"2117",52.514333,-130.033333,4.968,0,0,0.995591182364729,0,0,"Y"
2008,"2111",52.346833,-130.05,5.019,0,0,1.00985915492958,0,0,"Y"
2008,"2123",52.679,-130.316666,4.968,0,0,1.00770791075051,0,0,"Y"
2008,"2118",52.511666,-130.316666,5.019,0,0,0.995833333333333,0,0,"Y"
2008,"2112",52.3445,-130.316666,4.968,0,0,1.01387755102041,0,0,"Y"
2008,"2119",52.512,-130.583333,4.968,0,0,1.00363636363636,0,0,"Y"
2008,"2120",52.487333,-130.866666,4.918,2,0.406669377795852,1.00367346938776,1,0.996339975599837,"Y"
2008,"2129",52.511166,-131.132666,4.968,5,1.00644122383253,1.01803278688525,3,2.94685990338164,"Y"
2008,"2130",52.511666,-131.416666,4.968,1,0.201288244766506,0.997590361445783,0,0,"Y"
2008,"2132",52.677,-131.133333,5.019,1,0.199242877067145,0.995833333333333,0,0,"Y"
2008,"2124",52.655833,-130.583333,4.968,0,0,1.00161290322581,0,0,"Y"
2008,"2131",52.656833,-130.866666,4.968,0,0,1.00975609756098,0,0,"Y"
2008,"2134",52.845833,-130.866666,5.019,0,0,1.00581162324649,0,0,"Y"
2008,"2133",52.844166,-130.583166,4.868,0,0,1.00371134020619,0,0,"Y"
2008,"2136",52.985166,-130.583333,4.918,0,0,1.00572597137014,0,0,"Y"
2008,"2135",52.9875,-130.3,4.918,0,0,1.0077868852459,0,0,"Y"
2008,"2137",53.154166,-130.3,5.019,0,0,1.01393939393939,0,0,"Y"
2008,"2140",53.3445,-130.3,4.968,1,0.201288244766506,1.00363636363636,0,0,"Y"
2008,"2159",54.3455,-131.15,5.019,0,0,1.00179640718563,0,0,"Y"
2008,"2160",54.346166,-131.433333,4.868,0,0,1.01628392484342,0,0,"Y"
2008,"2171",54.4865,-131.433333,5.019,1,0.199242877067145,1.02219959266802,0,0,"Y"
2008,"2170",54.513,-131.15,5.019,0,0,1.00179640718563,0,0,"Y"
2008,"2148",53.6805,-130.866666,5.019,0,0,1.01393939393939,0,0,"Y"
2008,"2145",53.5135,-130.866666,4.918,0,0,1.00367346938776,0,0,"Y"
2008,"2139",53.154333,-130.8665,4.968,0,0,1.01181262729124,0,0,"Y"
2008,"2142",53.32,-130.866666,4.968,0,0,1.00975609756098,0,0,"Y"
2008,"2138",53.154666,-130.5835,4.968,0,0,1.00770791075051,0,0,"Y"
2008,"2141",53.3205,-130.583333,4.968,10,2.01288244766506,1.00975609756098,2,1.98067632850242,"Y"
2008,"2147",53.680333,-130.583333,4.918,0,0,1.00572597137014,0,0,"Y"
2008,"2150",53.819666,-130.866833,4.968,0,0,0.995591182364729,0,0,"Y"
2008,"2113",52.333666,-130.583333,NA,NA,NA,NA,NA,NA,"N"
2009,"2003",48.482666,-125.383166,6.956,0,0,1.39919540229885,0,0,"Y"
2009,"2004",48.500166,-125.6065,7.026,0,0,1.4214450867052,0,0,"Y"
2009,"2001",48.349166,-125.633333,7.026,0,0,1.43387755102041,0,0,"Y"
2009,"2002",48.323333,-125.883333,6.956,0,0,1.41752547307132,0,0,"Y"
2009,"2005",48.5,-125.858166,6.956,0,0,1.41546511627907,0,0,"Y"
2009,"2006",48.5,-126.093833,7.026,0,0,1.41939393939394,0,0,"Y"
2009,"2009",48.667333,-125.663,7.026,0,0,1.41327586206897,0,0,"Y"
2009,"2008",48.666666,-125.395,6.956,1,0.143760782058654,1.39319027181688,0,0,"Y"
2009,"2007",48.666666,-125.143666,6.956,21,3.01897642323174,1.40525252525253,3,2.13484761357102,"Y"
2009,"2019",49.174833,-126.343,6.815,0,0,1.37280575539568,0,0,"Y"
2009,"2023",49.333166,-126.358166,6.886,0,0,1.38511494252874,0,0,"Y"
2009,"2024",49.333166,-126.617166,6.886,5,0.726110949753122,1.41562408223201,0,0,"Y"
2009,"2020",49.167,-126.653666,6.956,0,0,1.40728323699422,0,0,"Y"
2009,"2021",49.1515,-126.883333,6.956,0,0,1.38921540656205,0,0,"Y"
2009,"2025",49.319166,-126.884,7.026,0,0,1.39523404255319,0,0,"Y"
2009,"2028",49.482166,-126.883333,6.956,0,0,1.40322766570605,0,0,"Y"
2009,"2027",49.5095,-126.633166,7.026,1,0.142328494164532,1.4255652173913,1,0.701476149810906,"Y"
2009,"2018",49.000166,-126.6575,7.026,0,0,1.40721030042918,0,0,"Y"
2009,"2017",49,-126.409,7.026,0,0,1.40721030042918,0,0,"Y"
2009,"2016",49,-126.159333,6.956,0,0,1.37937677053824,0,0,"Y"
2009,"2013",48.851666,-125.883333,6.956,7,1.00632547441058,1.38133333333333,0,0,"Y"
2009,"2010",48.666333,-125.905833,6.956,0,0,1.38723646723647,0,0,"Y"
2009,"2012",48.8185,-125.617333,6.956,11,1.5813686026452,1.3912,2,1.43760782058654,"Y"
2009,"2014",48.833333,-126.106666,7.026,0,0,1.40119658119658,0,0,"Y"
2009,"2011",48.667,-126.108666,7.026,0,0,1.39920341394026,0,0,"Y"
2009,"2015",48.8335,-126.406166,6.956,0,0,1.40525252525253,0,0,"Y"
2009,"2026",49.333166,-127.129666,6.956,0,0,1.40120863309353,0,0,"Y"
2009,"2029",49.500166,-127.185333,6.956,0,0,1.37160563380282,0,0,"Y"
2009,"2030",49.666666,-127.128666,7.026,0,0,1.4052,0,0,"Y"
2009,"2031",49.659166,-127.400166,7.026,0,0,1.42970930232558,0,0,"Y"
2009,"2032",49.833333,-127.378,7.026,0,0,1.41124820659971,0,0,"Y"
2009,"2033",49.833333,-127.638833,7.026,0,0,1.423502170767,0,0,"Y"
2009,"2034",49.9995,-127.687833,6.956,0,0,1.38921540656205,0,0,"Y"
2009,"2035",50.318666,-128.183333,6.956,0,0,1.40120863309353,0,0,"Y"
2009,"2037",50.497833,-128.45,6.956,0,0,1.39518624641834,0,0,"Y"
2009,"2047",50.999833,-128.71,6.886,0,0,1.38511494252874,0,0,"Y"
2009,"2054",51.1665,-128.976833,7.026,0,0,1.41530935251799,0,0,"Y"
2009,"2053",51.166666,-128.76,6.956,0,0,1.3912,0,0,"Y"
2009,"2060",51.333333,-128.7415,7.096,0,0,1.4232664756447,0,0,"Y"
2009,"2067",51.499833,-128.742,7.026,0,0,1.41124820659971,0,0,"Y"
2009,"2066",51.5,-128.4745,7.026,0,0,1.38540845070423,0,0,"Y"
2009,"2059",51.333333,-128.421,6.956,0,0,1.40728323699422,0,0,"Y"
2009,"2058",51.333333,-128.2095,6.956,0,0,1.39319027181688,0,0,"Y"
2009,"2065",51.484333,-128.183333,6.956,12,1.72512938470385,1.39518624641834,3,2.15025055450587,"Y"
2009,"2057",51.348,-127.916166,7.026,0,0,1.42763425253991,0,0,"Y"
2009,"2042",50.983,-128.217,6.956,6,0.862564692351926,1.39518624641834,1,0.716750184835291,"Y"
2009,"2041",51,-127.9745,6.956,0,0,1.39319027181688,0,0,"Y"
2009,"2043",51.1505,-127.933666,7.026,0,0,1.41734870317003,0,0,"Y"
2009,"2051",51.181166,-128.200333,7.026,2,0.284656988329063,1.41734870317003,0,0,"Y"
2009,"2052",51.154166,-128.467,6.956,0,0,1.40525252525253,0,0,"Y"
2009,"2046",50.987333,-128.466666,7.026,0,0,1.40319543509272,0,0,"Y"
2009,"2040",50.817833,-128.4665,7.026,3,0.426985482493595,1.4052,0,0,"Y"
